Gene,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000039953,-0.325850994,2.792738643,2.791195062,0.094783517,0.185863988
ENSMUSG00000025821,0.194948167,4.324124456,2.791065068,0.094791206,0.185863988
ENSMUSG00000021945,0.145984374,5.622167178,2.79058682,0.094819499,0.185891418
ENSMUSG00000093385,0.425297874,2.062832871,2.788409672,0.094948414,0.186116077
ENSMUSG00000051403,-0.157551972,5.449546446,2.786971504,0.095033676,0.186228078
ENSMUSG00000047867,0.448623095,1.766469909,2.786905327,0.095037602,0.186228078
ENSMUSG00000022807,0.16191438,6.396476717,2.786720919,0.095048541,0.186228078
ENSMUSG00000029578,0.190630413,5.580710857,2.78205303,0.095325901,0.186743354
ENSMUSG00000037070,-0.175710045,4.795195991,2.78073053,0.095404643,0.18686944
ENSMUSG00000034330,0.164243375,7.944781457,2.779873454,0.09545571,0.186941292
ENSMUSG00000066043,0.154027095,5.262659393,2.77962407,0.095470575,0.186942233
ENSMUSG00000065987,0.417482257,1.447581821,2.775960043,0.095689265,0.187335469
ENSMUSG00000004837,0.712592831,0.130861135,2.775776589,0.095700229,0.187335469
ENSMUSG00000048772,0.596797098,0.448814496,2.771866601,0.095934231,0.187765251
ENSMUSG00000087354,-0.273711445,3.455975894,2.771231499,0.095972299,0.187811473
ENSMUSG00000028410,0.455823203,7.058039714,2.770933619,0.095990159,0.187818143
ENSMUSG00000068267,-0.146418664,8.788821927,2.770446391,0.096019381,0.187840839
ENSMUSG00000022390,-0.212132252,5.077500421,2.770258264,0.096030666,0.187840839
ENSMUSG00000044795,0.310028224,2.900770037,2.769656441,0.096066778,0.187883198
ENSMUSG00000046722,-0.175476624,7.801980381,2.768778273,0.096119499,0.187958021
ENSMUSG00000048732,-0.307566243,3.251083976,2.767030039,0.096224548,0.188129695
ENSMUSG00000089917,0.14529674,5.93033417,2.76683554,0.096236243,0.188129695
ENSMUSG00000085227,0.436190429,1.578205278,2.766424431,0.096260967,0.188149726
ENSMUSG00000020109,-0.193654087,5.566860338,2.76595486,0.096289216,0.188176639
ENSMUSG00000036613,0.214056865,4.271768611,2.765432505,0.096320651,0.18819377
ENSMUSG00000097033,-0.162604054,5.100088851,2.765327962,0.096326943,0.18819377
ENSMUSG00000046959,0.418830422,1.682809084,2.764752635,0.096361581,0.188233145
ENSMUSG00000029708,-0.242828015,4.793936931,2.763507172,0.096436612,0.188351399
ENSMUSG00000034278,-0.299451562,3.281131372,2.763010012,0.09646658,0.188362218
ENSMUSG00000031913,-0.153398125,5.844769921,2.762934399,0.096471139,0.188362218
ENSMUSG00000056531,0.558216137,2.130873203,2.761174759,0.096577295,0.188520297
ENSMUSG00000089766,-0.474118275,1.946772636,2.761111526,0.096581112,0.188520297
ENSMUSG00000024758,0.124045076,8.72697263,2.760539643,0.096615642,0.188559376
ENSMUSG00000079562,-0.140688891,6.516163293,2.758090127,0.096763693,0.188769215
ENSMUSG00000079084,0.208655386,4.727549283,2.758046554,0.096766329,0.188769215
ENSMUSG00000006356,-0.389038965,2.198058883,2.758039812,0.096766737,0.188769215
ENSMUSG00000033423,-0.164700318,5.068522466,2.755384304,0.096927523,0.189054494
ENSMUSG00000048874,0.201011197,7.005328447,2.755064079,0.096946932,0.189063975
ENSMUSG00000037279,0.372607273,2.260859677,2.754164305,0.09700149,0.18914199
ENSMUSG00000037720,0.20092443,6.912564039,2.753676276,0.097031095,0.189171335
ENSMUSG00000044197,-0.192986966,6.191647146,2.75310618,0.097065692,0.189208515
ENSMUSG00000036023,0.168544132,5.292748684,2.752882261,0.097079284,0.189208515
ENSMUSG00000032119,0.273264793,3.455977293,2.750501082,0.097223955,0.189462066
ENSMUSG00000104222,-0.190575269,5.728515146,2.749065341,0.097311298,0.189603843
ENSMUSG00000035067,0.807090386,-0.180042489,2.747104451,0.097430727,0.189797822
ENSMUSG00000097861,-0.50459027,1.250025284,2.7467363,0.097453167,0.189797822
ENSMUSG00000062175,0.48332376,1.047396506,2.746711676,0.097454668,0.189797822
ENSMUSG00000062647,-0.125821638,8.578188081,2.745288918,0.097541445,0.189924021
ENSMUSG00000033128,-0.142556382,7.094702634,2.745170116,0.097548695,0.189924021
ENSMUSG00000020522,0.148336939,5.886500072,2.737173905,0.09803801,0.190830013
ENSMUSG00000026276,0.127234417,8.10045588,2.737086109,0.098043398,0.190830013
ENSMUSG00000041477,0.268292228,4.231152628,2.736294113,0.098092011,0.190896043
ENSMUSG00000030541,-0.167159919,6.462655574,2.735046257,0.098168659,0.190995703
ENSMUSG00000102470,0.611766678,0.224218318,2.73498189,0.098172614,0.190995703
ENSMUSG00000067194,-0.152693314,5.876271315,2.734388771,0.09820907,0.190998549
ENSMUSG00000084862,-0.29715671,3.20832004,2.734358494,0.098210932,0.190998549
ENSMUSG00000063765,-0.276021151,3.346774363,2.73408866,0.098227522,0.190998549
ENSMUSG00000061331,0.262208042,4.068357606,2.73388778,0.098239875,0.190998549
ENSMUSG00000035620,0.220030438,4.113094821,2.733762814,0.098247561,0.190998549
ENSMUSG00000038876,0.18519845,6.609155014,2.732418614,0.098330272,0.191130753
ENSMUSG00000035953,0.159241544,6.555678402,2.731183957,0.098406309,0.191249947
ENSMUSG00000024084,0.45859486,1.614880819,2.728739773,0.098557026,0.191514222
ENSMUSG00000082956,0.33481316,2.448979579,2.727326382,0.098644296,0.191655146
ENSMUSG00000074283,0.521791654,1.612902381,2.726270664,0.098709536,0.191725322
ENSMUSG00000072258,-0.264151286,3.33360061,2.72606748,0.098722098,0.191725322
ENSMUSG00000019464,-0.144825488,7.680788873,2.726025816,0.098724674,0.191725322
ENSMUSG00000027395,-0.295668642,4.775147926,2.725213841,0.098774892,0.191792461
ENSMUSG00000049775,0.131225897,11.89764465,2.724989674,0.09878876,0.191792461
ENSMUSG00000027865,-0.179544153,4.745772539,2.724593363,0.098813285,0.191811419
ENSMUSG00000087314,0.54353044,1.224639181,2.722438446,0.098946751,0.192041813
ENSMUSG00000104164,-0.580228665,0.993275998,2.721081423,0.0990309,0.192176434
ENSMUSG00000034152,0.126640492,6.214495761,2.720255722,0.09908214,0.192247163
ENSMUSG00000064337,-0.407980597,7.41567903,2.719903292,0.09910402,0.192260911
ENSMUSG00000078429,0.295354161,6.572818182,2.717827639,0.099232986,0.192482371
ENSMUSG00000030935,0.359352265,2.714736761,2.71692338,0.099289228,0.192562723
ENSMUSG00000005580,-0.613767703,0.811174277,2.712191238,0.099584118,0.193105818
ENSMUSG00000026349,0.151851269,6.53072881,2.710555001,0.099686304,0.193275132
ENSMUSG00000074151,0.256862621,3.640311583,2.710097796,0.099714878,0.193299766
ENSMUSG00000087435,0.347712645,2.08455961,2.709875775,0.099728757,0.193299766
ENSMUSG00000101867,-0.398758928,1.747614456,2.708760449,0.09979851,0.193406119
ENSMUSG00000024399,0.571810882,0.790628838,2.705340494,0.100012727,0.193792366
ENSMUSG00000002731,0.218493985,3.880564602,2.704985087,0.100035017,0.193806662
ENSMUSG00000010045,-0.154691072,5.135981562,2.702291052,0.100204159,0.194105419
ENSMUSG00000024812,-0.149418253,6.159205906,2.701974425,0.100224059,0.194115033
ENSMUSG00000097796,-0.445663989,1.47500656,2.700428092,0.100321306,0.194274429
ENSMUSG00000009905,0.1590882,4.738321589,2.699880217,0.100355786,0.194312246
ENSMUSG00000032384,-0.142383545,5.688617583,2.699218152,0.10039747,0.194363997
ENSMUSG00000029651,-0.767398557,1.033401291,2.698975708,0.100412739,0.194364604
ENSMUSG00000020707,0.293134613,3.57788728,2.696158483,0.100590352,0.194659377
ENSMUSG00000066151,0.128612328,6.759989217,2.696085131,0.100594981,0.194659377
ENSMUSG00000039737,-0.185926701,3.957378321,2.695435424,0.100635993,0.194709747
ENSMUSG00000073478,0.506009272,0.723337365,2.69479441,0.100676474,0.194759074
ENSMUSG00000028896,-0.19269564,5.467769928,2.694260196,0.100710224,0.194795368
ENSMUSG00000006589,-0.13290167,7.410625939,2.693975906,0.10072819,0.194801125
ENSMUSG00000020648,-0.521538687,2.256261748,2.693655772,0.100748425,0.194811268
ENSMUSG00000024654,-0.475306901,1.421514764,2.692192331,0.100840983,0.194942745
ENSMUSG00000048379,0.152114436,5.906622027,2.69210641,0.10084642,0.194942745
ENSMUSG00000029014,-0.165026184,6.194367108,2.689493515,0.101011917,0.195233623
ENSMUSG00000031133,0.166708512,6.968691838,2.68885535,0.101052383,0.195282791
ENSMUSG00000024580,-0.187369524,4.490149417,2.684525756,0.101327388,0.195785123
ENSMUSG00000006398,0.329624237,4.808718769,2.683778442,0.101374939,0.195847882
ENSMUSG00000024937,0.130589777,8.203959692,2.683380607,0.101400262,0.195867688
ENSMUSG00000046841,-0.401391153,1.386009358,2.679022292,0.101678137,0.196375251
ENSMUSG00000032314,0.129967574,7.096660359,2.678230623,0.101728701,0.196440745
ENSMUSG00000098120,-0.706145683,0.113442749,2.677892188,0.101750325,0.196440745
ENSMUSG00000032525,-0.17359902,7.758621579,2.677781568,0.101757394,0.196440745
ENSMUSG00000103609,-0.70919023,0.559080958,2.677056317,0.101803754,0.196501053
ENSMUSG00000026878,0.11436218,8.61204586,2.676189997,0.101859163,0.196576294
ENSMUSG00000020092,0.138325781,8.448427582,2.675973929,0.101872987,0.196576294
ENSMUSG00000046031,0.503475354,0.899248766,2.674568119,0.101962983,0.196701592
ENSMUSG00000026914,-0.149241371,6.544629744,2.674391361,0.101974305,0.196701592
ENSMUSG00000054693,-0.127381417,8.059969081,2.674179935,0.101987849,0.196701592
ENSMUSG00000050912,-0.123504859,7.16869896,2.673915388,0.102004799,0.196701592
ENSMUSG00000020923,0.124394916,6.948040658,2.673778061,0.102013599,0.196701592
ENSMUSG00000002111,-0.13471966,8.905239024,2.670967166,0.102193904,0.197020023
ENSMUSG00000027612,-0.24049698,3.263847507,2.669770892,0.102270745,0.19713892
ENSMUSG00000005493,0.407343782,1.690800249,2.669476499,0.102289664,0.197146148
ENSMUSG00000031823,-0.136714654,6.183596153,2.668509133,0.10235186,0.197207557
ENSMUSG00000004562,0.144328118,6.064480824,2.668508898,0.102351876,0.197207557
ENSMUSG00000015943,0.3550861,2.531618782,2.66806912,0.102380164,0.197232822
ENSMUSG00000029433,0.163279417,5.342685462,2.667636573,0.102407996,0.197257199
ENSMUSG00000034007,0.227801588,4.269117059,2.666358867,0.102490258,0.197386396
ENSMUSG00000028096,-0.163234064,4.856323322,2.665978859,0.102514738,0.197404288
ENSMUSG00000008450,0.199791844,4.378551201,2.663481916,0.102675748,0.197685041
ENSMUSG00000057738,0.139456367,8.445655936,2.663230375,0.102691984,0.197687012
ENSMUSG00000036594,0.379153345,6.843772649,2.662224482,0.102756936,0.197782752
ENSMUSG00000024556,0.13733066,7.405112742,2.661617994,0.10279612,0.19780076
ENSMUSG00000030029,-0.684423248,-0.091335302,2.661608517,0.102796732,0.19780076
ENSMUSG00000001642,0.13166762,7.381884218,2.659398334,0.102939666,0.198046469
ENSMUSG00000032330,-0.149057366,5.868272508,2.657751358,0.103046319,0.198222314
ENSMUSG00000027133,0.19151036,4.962968273,2.657232827,0.103079922,0.198257609
ENSMUSG00000026941,-0.452865025,1.348414777,2.656230685,0.103144899,0.198353228
ENSMUSG00000031533,-0.243395995,3.986920343,2.655307994,0.103204765,0.198438989
ENSMUSG00000020903,-0.193562452,4.623821427,2.653693815,0.103309587,0.198611153
ENSMUSG00000018677,-0.142812118,6.295974012,2.653055996,0.103351038,0.198661454
ENSMUSG00000022673,0.153135886,6.652150072,2.652736706,0.103371795,0.198671969
ENSMUSG00000042507,-0.173808346,6.090716022,2.651087017,0.103479114,0.198838793
ENSMUSG00000025218,0.255563628,3.436261653,2.650932136,0.103489196,0.198838793
ENSMUSG00000055720,0.199737803,4.944727864,2.650341478,0.103527655,0.198883282
ENSMUSG00000030738,-0.11637258,8.008311265,2.648838215,0.103625605,0.199042028
ENSMUSG00000079426,-0.124567844,8.199823862,2.647487713,0.103713688,0.199181777
ENSMUSG00000015357,-0.160160322,5.128355956,2.64690333,0.103751828,0.199225585
ENSMUSG00000029762,-0.725712019,1.569244126,2.646615159,0.103770642,0.199232273
ENSMUSG00000020224,-0.18443556,5.168119155,2.646060821,0.103806842,0.199272337
ENSMUSG00000066037,-0.151675067,6.159702608,2.643414533,0.103979847,0.199574966
ENSMUSG00000014956,0.147189891,7.399492359,2.642693893,0.104027015,0.199598888
ENSMUSG00000086935,-0.198464665,4.300937204,2.64254005,0.104037087,0.199598888
ENSMUSG00000031166,0.150792758,6.344423379,2.642520209,0.104038386,0.199598888
ENSMUSG00000024855,-0.160007916,5.262431276,2.64111661,0.104130333,0.199745803
ENSMUSG00000025241,0.169859842,6.059187714,2.640586839,0.104165061,0.199782929
ENSMUSG00000041238,-0.174745472,5.217060905,2.639869201,0.104212123,0.1998437
ENSMUSG00000015790,0.24086448,4.653366374,2.637865636,0.10434364,0.200066384
ENSMUSG00000044447,0.137456388,7.603566223,2.637517316,0.104366523,0.20008074
ENSMUSG00000060181,0.232781487,4.195400928,2.632500279,0.104696727,0.200684168
ENSMUSG00000026361,-0.144828902,6.074574426,2.631198113,0.104782618,0.200819186
ENSMUSG00000026070,0.500198518,0.681265991,2.628982125,0.104928962,0.201070007
ENSMUSG00000068601,-0.252980725,3.651672462,2.628494935,0.104961166,0.201102066
ENSMUSG00000029119,-0.138748251,7.962524977,2.628066822,0.104989474,0.20111885
ENSMUSG00000039990,0.200689316,4.481998014,2.627894405,0.105000877,0.20111885
ENSMUSG00000097471,0.275751097,2.87621463,2.627422385,0.105032102,0.201133958
ENSMUSG00000040272,0.234736462,4.256822607,2.627307275,0.105039718,0.201133958
ENSMUSG00000032336,0.121888509,7.414306146,2.625791296,0.105140078,0.201288894
ENSMUSG00000027570,-0.617341898,0.281191052,2.625617231,0.105151608,0.201288894
ENSMUSG00000003200,-0.193382923,5.792402686,2.625161612,0.105181795,0.201303864
ENSMUSG00000101695,0.430152263,2.614747801,2.625031649,0.105190408,0.201303864
ENSMUSG00000004187,0.328702151,2.066834917,2.623733168,0.105276498,0.201420881
ENSMUSG00000092417,0.223744911,3.647683527,2.6236419,0.105282552,0.201420881
ENSMUSG00000097867,0.385951266,1.604342045,2.622886084,0.105332702,0.201487165
ENSMUSG00000041396,0.469979814,1.532656539,2.622245948,0.105375197,0.201538787
ENSMUSG00000096979,0.261793531,7.854179627,2.621226406,0.105442917,0.201638633
ENSMUSG00000041679,-0.480542466,1.268677167,2.619567792,0.105553188,0.201819807
ENSMUSG00000102889,-0.697492034,0.331179853,2.618503238,0.10562403,0.20192555
ENSMUSG00000033031,0.222384699,5.162566351,2.614762145,0.105873399,0.202372509
ENSMUSG00000026785,0.313350423,3.173872776,2.614243829,0.105907999,0.202408876
ENSMUSG00000029098,0.158890824,8.024921213,2.61291924,0.105996478,0.202548189
ENSMUSG00000000916,-0.214930174,4.529967018,2.612405945,0.106030787,0.202583961
ENSMUSG00000021703,-0.206565187,5.211479218,2.61153058,0.106089324,0.202666009
ENSMUSG00000090570,-0.359602066,3.513830616,2.611284346,0.106105797,0.202667686
ENSMUSG00000024382,0.155340517,5.536367759,2.61063036,0.106149561,0.202721483
ENSMUSG00000009687,-0.120852539,9.291291879,2.610239259,0.106175742,0.20274169
ENSMUSG00000039205,0.141272234,6.320017535,2.609666697,0.106214084,0.202785109
ENSMUSG00000003345,-0.138937115,7.172907578,2.60692803,0.10639769,0.203105813
ENSMUSG00000043262,0.165737924,5.230966046,2.605565517,0.106489165,0.203250578
ENSMUSG00000025220,-0.23510816,7.261366084,2.603488262,0.106628792,0.203438606
ENSMUSG00000033307,-0.283237646,5.187466999,2.603422622,0.106633207,0.203438606
ENSMUSG00000039239,0.424931344,2.893381626,2.603401322,0.10663464,0.203438606
ENSMUSG00000081650,0.339094346,2.504368496,2.601934164,0.106733385,0.20358785
ENSMUSG00000010021,-0.792877711,0.227780095,2.601773588,0.106744199,0.20358785
ENSMUSG00000026519,-0.14674394,6.353238406,2.600447034,0.106833577,0.203728418
ENSMUSG00000074497,0.465474211,1.406704619,2.599380935,0.106905466,0.203825423
ENSMUSG00000029106,0.120986773,7.877981889,2.599227554,0.106915813,0.203825423
ENSMUSG00000032557,0.167887149,5.918580547,2.598926545,0.106936123,0.203834241
ENSMUSG00000031432,-0.184577822,4.923492733,2.598644335,0.106955168,0.203840645
ENSMUSG00000028382,0.130734006,9.128807305,2.597159882,0.107055407,0.203945678
ENSMUSG00000031788,-0.167365112,4.84564097,2.597150219,0.10705606,0.203945678
ENSMUSG00000022463,-0.14307581,7.566669355,2.597131017,0.107057357,0.203945678
ENSMUSG00000096910,-0.459873332,2.211823884,2.596067986,0.107129204,0.204052637
ENSMUSG00000096923,-0.400815466,2.063491245,2.593250052,0.107319916,0.204385936
ENSMUSG00000097352,-0.235581708,3.910621243,2.591396034,0.107445595,0.204595305
ENSMUSG00000038770,-0.285372509,2.892570339,2.590881363,0.107480512,0.20463181
ENSMUSG00000037982,-0.274863598,3.520574503,2.59036452,0.107515589,0.204668609
ENSMUSG00000097006,-0.287476634,3.386701904,2.589753477,0.107557075,0.204706703
ENSMUSG00000085106,0.377567948,1.696053579,2.589340238,0.107585142,0.204706703
ENSMUSG00000002325,0.319309822,4.808557687,2.589199445,0.107594706,0.204706703
ENSMUSG00000030801,0.218856438,3.911877825,2.589142027,0.107598607,0.204706703
ENSMUSG00000018239,-0.314927037,3.098333789,2.58866472,0.107631039,0.204738434
ENSMUSG00000028295,0.348445375,2.198474922,2.588040124,0.107673495,0.204789221
ENSMUSG00000057506,-0.190086218,4.048710817,2.586709817,0.107763983,0.204931333
ENSMUSG00000073889,-0.201558873,4.394483861,2.583556527,0.107978805,0.20530981
ENSMUSG00000004945,-0.162964983,4.715777207,2.582888294,0.10802439,0.205366437
ENSMUSG00000024217,-0.184332717,4.986922769,2.582139509,0.108075494,0.205433541
ENSMUSG00000091089,0.57762776,0.218580444,2.578099018,0.108351716,0.205928474
ENSMUSG00000029686,-0.124895836,6.892253446,2.577807321,0.108371688,0.205936314
ENSMUSG00000030663,-0.134469482,5.997050962,2.577572559,0.108387764,0.205936752
ENSMUSG00000022210,0.207244385,3.851345327,2.576997153,0.108427178,0.205981524
ENSMUSG00000101655,0.516760185,0.745059573,2.576187774,0.108482646,0.206052861
ENSMUSG00000031447,-0.126996996,10.16033965,2.575986566,0.10849644,0.206052861
ENSMUSG00000028331,0.28235856,2.781654794,2.572792191,0.108715689,0.206439084
ENSMUSG00000020992,-0.595937952,0.531792253,2.571984379,0.108771211,0.206514339
ENSMUSG00000025898,-0.186944733,4.955305477,2.570791848,0.108853232,0.206639877
ENSMUSG00000001729,-0.127144592,8.491361088,2.570388123,0.108881015,0.206662432
ENSMUSG00000026622,0.274069343,4.506811317,2.569654137,0.108931546,0.20672815
ENSMUSG00000067924,0.376581264,1.761596601,2.568578088,0.109005672,0.206838621
ENSMUSG00000021193,0.144458785,6.037423572,2.567255555,0.109096855,0.206954769
ENSMUSG00000097163,-0.452097112,1.316513443,2.567228337,0.109098732,0.206954769
ENSMUSG00000012819,-0.555641805,0.603503811,2.566765193,0.109130684,0.206985168
ENSMUSG00000031584,0.14415207,8.615326338,2.565857236,0.109193353,0.207073809
ENSMUSG00000021482,0.191230286,4.20252547,2.56455076,0.109283598,0.207214713
ENSMUSG00000033526,-0.193940809,5.225210181,2.563683424,0.109343555,0.207298153
ENSMUSG00000047632,0.642683592,0.244533158,2.561097578,0.109522522,0.207607161
ENSMUSG00000025353,0.16308298,6.021042835,2.560657537,0.10955301,0.207634667
ENSMUSG00000070730,-0.150658409,4.983275514,2.558316361,0.109715371,0.207912068
ENSMUSG00000032024,0.201897784,4.331709939,2.554938987,0.109950059,0.208326427
ENSMUSG00000036898,0.247515003,3.215370024,2.554256559,0.109997547,0.208386023
ENSMUSG00000096054,0.168297439,6.960518753,2.55147495,0.110191343,0.208722735
ENSMUSG00000032059,-0.168456381,5.113160161,2.550672524,0.110247318,0.20879833
ENSMUSG00000026833,-0.157934359,6.41816234,2.549228885,0.110348101,0.208958753
ENSMUSG00000032977,-0.223170095,5.129998285,2.548267258,0.11041529,0.209055523
ENSMUSG00000064289,-0.181982528,5.6329667,2.546908362,0.110510313,0.209204957
ENSMUSG00000012483,0.237253192,3.976941386,2.546467056,0.110541192,0.209232935
ENSMUSG00000051154,0.149081023,6.167663128,2.543515924,0.110747929,0.209593721
ENSMUSG00000029191,0.147193877,6.186860926,2.54291782,0.11078988,0.209626635
ENSMUSG00000020023,-0.2204976,7.46068068,2.542808055,0.11079758,0.209626635
